socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,social,products,country,daysSinceLastLogin,x,y,kmeans,spectral,aggl
32,8,1,4,19,100.0,0,0,40,1,Italy,11,-0.8909954996650724,1.5460283712886411,2,0,1
5,8,22,1,1,0.0,0,0,13,22,France,47,0.19514739058629157,-0.5376264686777331,3,0,2
6,8,13,0,1,0.0,3,1,14,16,France,13,-0.2311569461341149,-1.7033725829937374,3,0,2
13,8,0,0,4,75.0,0,0,21,0,UK,98,0.44671682738060964,1.3966887103396994,2,3,0
6,8,30,2,1,0.0,6,0,14,36,Italy,21,-0.25551377610030057,-0.9606601535690596,3,0,2
6,8,221,42,5,100.0,1,0,14,222,Italy,13,-1.0294149891621907,0.3577019523458174,0,0,1
4,8,40,0,2,100.0,9,4,12,49,France,165,-0.7319156357598,-0.765533617477622,0,0,1
5,9,5,5,3,0.0,1,0,14,6,Italy,17,-0.6006906019644851,-0.33733765015978595,0,0,2
3,8,3,2,1,0.0,4,2,11,7,UK,19,0.22547454926836705,-2.065152575495614,3,0,3
4,8,4,1,1,0.0,11,0,12,15,UK,20,-0.0009258852639370817,-1.091781589926617,3,0,2
11,9,14,3,24,87.0,0,0,20,14,Italy,14,-0.7886602817609264,0.8019207468906229,2,0,1
8,8,36,0,4,50.0,2,0,16,38,France,101,-0.5727185824785688,-0.21044549235925122,0,0,1
18,19,17,0,2,0.0,1,0,37,18,Spain,16,-0.926141886598121,-0.45820591508747427,0,0,2
13,9,0,10,3,66.0,186,15,22,186,Spain,14,-1.1837697782306054,-0.056988002691611354,0,0,1
30,8,2,4,1,0.0,0,0,38,2,France,382,-0.23652744976331735,0.09775371245392178,3,0,2
4,8,2,0,1,0.0,0,0,12,2,US,466,0.6371869966790458,-0.8221418790806172,3,0,2
3,8,2,0,1,0.0,0,0,11,2,UK,18,1.1164602998015754,-1.356123884159215,3,0,3
39,77,29,2,13,76.0,0,0,116,29,Italy,36,-1.4008938133674729,0.9363867781502336,0,0,1
8,9,4,3,5,60.0,0,3,17,4,UK,24,-0.8807464718022302,0.14242857968557512,0,0,1
3,8,44,0,2,0.0,2,0,11,46,France,14,0.378875004121624,-1.4503853693462438,3,0,3
6,8,0,1,1,0.0,0,0,14,0,France,46,0.9273691142100396,0.502414742929987,1,3,0
8,8,0,0,1,0.0,1,1,16,1,Spain,646,0.12070511099665268,-1.061325310364765,3,0,2
7,19,0,0,1,0.0,16,0,26,16,France,181,-0.15453329141482475,-0.7536046445208766,3,0,2
47,56,1,23,21,85.0,0,0,103,1,Romania,11,-1.3254357609280776,1.2409754748538568,0,0,1
4,9,17,0,1,0.0,7,4,13,24,France,24,-0.34344169310398426,-1.9751464479555587,3,0,2
4,11,0,0,3,0.0,7,0,15,7,Spain,174,-0.09088256867885172,-0.34372179044494544,3,0,1
6,9,87,3,1,0.0,5,3,15,92,Germany,15,-0.8094034474086881,-1.5741607786260505,3,0,2
22,9,0,4,8,87.0,0,0,31,0,Netherlands,15,-0.12056312923575989,1.821383634992524,2,3,0
3,8,0,0,1,0.0,0,0,11,0,UK,177,1.8211872325051162,-0.5087243978983337,1,3,3
5,13,2,0,1,0.0,103,6,18,105,Germany,17,-0.698761300210307,-1.9133680861930402,3,0,2
7,8,3,0,1,0.0,0,0,15,3,Romania,425,0.37467535702743726,-0.6090755004777301,3,0,2
6,10,0,0,1,0.0,0,1,16,0,UK,688,0.5986680031058372,-0.3254778472698304,1,3,0
3,8,0,0,1,0.0,2,1,11,2,France,319,0.867916324218319,-1.9027634169657226,3,0,3
7,8,0,0,1,0.0,0,0,15,0,UK,397,1.0955486418094444,0.2577140011050198,1,3,0
7,9,1,0,1,0.0,0,0,16,1,Germany,472,0.22118704401216102,-0.6069596934926688,3,0,2
5,8,3,0,2,0.0,1,0,13,4,Denmark,57,-0.08607447403070423,-0.6561217489201039,3,0,2
41,9,16,8,6,100.0,3,0,50,19,Germany,15,-1.5330588502127718,0.8438750320055679,0,0,1
8,18,122,3,1,0.0,33,0,26,155,Grèce,11,-0.9272051224163974,-1.0121414500556898,0,0,2
5,11,9,1,2,100.0,10,0,16,19,France,17,-1.0916302119949772,0.2309825081784381,0,0,1
3,8,0,2,3,66.0,0,0,11,0,Denmark,42,1.1238855459231623,0.7530007422399336,1,3,3
26,8,11,1,5,60.0,0,0,34,11,Italy,14,-0.7081238948675361,0.9130755809293059,2,0,1
6,9,31,0,1,0.0,0,1,15,31,Italy,16,-0.14338538938577836,-1.3186400670604752,3,0,2
3,8,0,0,1,0.0,0,0,11,0,France,272,1.8211872325051162,-0.5087243978983337,1,3,3
5,10,0,0,1,0.0,0,0,15,0,Italy,292,0.9210406923879927,0.1080364477103952,1,3,0
6,8,13,0,7,57.0,2,1,14,15,Spain,13,-0.7037741356780834,-0.702167713046523,0,0,1
29,8,29,0,2,0.0,0,0,37,29,France,17,-0.3544439544217117,0.14636862166234552,3,0,1
4,8,0,0,1,0.0,0,0,12,0,US,586,1.3419139293825868,0.025257607180264242,1,3,0
31,8,6,0,1,0.0,0,0,39,6,France,318,-0.03312544016848619,-0.2863156350305104,3,0,2
9,8,1,1,12,91.0,5,0,17,6,UK,358,-0.7786110560291654,0.3530824052982645,0,0,1
40,8,0,1,14,78.0,0,0,48,0,France,282,-0.06762362162866313,2.0113888926576013,2,3,0
5,8,4,0,1,0.0,0,0,13,4,US,397,0.4964576349158233,-0.7502897809590349,3,0,2
7,9,1,2,1,0.0,0,0,16,1,Swiss,644,-0.02005411243840838,-0.2884574031882921,3,0,2
10,9,3,0,1,0.0,1,1,19,4,US,47,-0.5094206575910022,-1.5123176773567817,3,0,2
10,10,9,0,4,75.0,4,0,20,13,Canada,103,-0.8435406459588463,-0.15090270818373322,0,0,1
3,8,0,1,1,0.0,0,0,11,0,France,172,1.593264095576516,-0.20780542456389742,1,3,3
7,8,0,6,2,100.0,0,0,15,0,Sweden,33,0.23904985772018447,1.8585232313506115,2,3,0
3,8,1,2,2,0.0,0,0,11,1,Italy,338,0.6312500233857565,-0.46782139298406167,3,0,3
6,8,5,0,1,0.0,30,4,14,35,France,125,-0.29616034991759954,-1.8062615096341403,3,0,2
34,8,3,3,11,90.0,3,0,42,6,Sweden,14,-1.1280282565121222,0.6557489279185632,0,0,1
14,13,94,3,3,66.0,44,10,27,138,US,11,-1.7034943404410001,-0.546915275143561,0,0,1
6,8,3,4,2,100.0,0,0,14,3,Italy,12,-0.41308288250611946,0.9236371582706232,2,0,1
13,10,1,3,13,76.0,0,5,23,1,France,11,-1.0504965210178234,0.3684257668367111,0,0,1
33,8,3,3,3,0.0,0,0,41,3,UK,121,-0.5555346072268106,0.6559983866643309,2,0,1
10,9,23,2,3,66.0,3,0,19,26,US,65,-1.0400062171829294,0.1122579221834753,0,0,1
30,0,6,1,2,100.0,9,10,30,15,Netherlands,17,-0.7340622608756399,0.46597548617172924,2,2,2
7,8,157,3,1,0.0,1,6,15,158,UK,11,-0.6818936959401439,-1.5031431988139596,3,0,2
5,8,1,11,6,100.0,0,0,13,1,France,11,-0.35576002028709647,1.0130174281400424,2,0,1
4,8,20,0,2,100.0,6,7,12,26,Germany,131,-0.7019323035361479,-0.7346198804638635,0,0,1
31,9,0,0,1,0.0,0,0,40,0,UK,367,0.5443046234074526,0.5411755587397333,1,3,0
7,8,0,0,1,0.0,0,0,15,0,UK,708,1.0955486418094444,0.2577140011050198,1,3,0
4,8,4,0,1,0.0,0,0,12,4,Italy,33,0.6087700080331384,-0.8562572957047054,3,0,2
27,9,55,2,5,100.0,0,0,36,55,Serbie,16,-1.1330844736347012,1.1117671894854417,2,0,1
5,8,0,0,1,0.0,0,0,13,0,France,246,1.2296015562652716,0.13122512192593444,1,3,0
5,8,0,0,1,0.0,0,0,13,0,Germany,600,1.2296015562652716,0.13122512192593444,1,3,0
14,8,22,6,13,61.0,2,2,22,24,Netherlands,25,-1.283498883822558,-0.11606519872201358,0,0,1
3,8,0,0,2,0.0,0,0,11,0,Italy,666,1.5485726923747536,0.02666747961243265,1,3,3
34,16,35,28,24,84.0,1,0,50,36,Italy,11,-1.6014104163167104,0.5584754240640247,0,0,1
6,9,12,1,1,0.0,1,0,15,13,France,80,-0.3766736698056958,-0.9267532315570596,3,0,2
9,8,1,19,12,91.0,0,0,17,1,Spain,14,-0.46690267475931085,0.9660183381813194,2,0,1
15,8,0,21,11,100.0,0,0,23,0,France,11,-0.05916155457935965,2.209587551526137,2,3,0
167,8,2,19,170,99.0,0,0,175,2,Monaco,12,-1.215733589758185,1.7445244247792258,2,0,1
4,8,0,0,1,0.0,0,0,12,0,France,12,1.3419139293825868,0.025257607180264242,1,3,0
6,8,6,1,2,100.0,5,1,14,11,UK,375,-1.0330572240405707,-0.135404040604668,0,0,1
10,8,0,17,4,100.0,0,0,18,0,US,23,0.08116938130820146,2.0423438487425343,2,3,0
20,8,1,2,9,77.0,0,0,28,1,Italy,180,-0.5858702198795516,1.0370523519393389,2,0,1
5,9,12,0,2,0.0,1,0,14,13,France,20,-0.3565367650758619,-0.754712502636764,3,0,2
6,8,0,0,1,0.0,0,0,14,0,Italy,602,1.1552922511386405,0.2014957695955509,1,3,0
12,8,0,0,10,100.0,0,0,20,0,France,71,0.2921480057657416,1.7628145604761487,2,3,0
30,8,79,0,1,0.0,3,0,38,82,Japon,11,-0.47979150841648766,-0.9153350545309474,3,0,2
5,8,0,0,1,0.0,0,0,13,0,France,138,1.2296015562652716,0.13122512192593444,1,3,0
4,8,3,0,1,0.0,0,0,12,3,France,481,0.6210406446005794,-0.8415318944024855,3,0,2
5,8,138,1,2,100.0,54,6,13,192,Belgium,14,-1.1829041877109339,-0.5035137192736742,0,0,1
4,8,0,0,1,0.0,0,0,12,0,UK,509,1.3419139293825868,0.025257607180264242,1,3,0
4,7,0,0,1,0.0,0,0,11,0,France,71,1.7404327368262589,0.04366242493702356,1,3,2
23,8,4,2,2,100.0,0,0,31,4,Netherlands,11,-0.7697565639513719,1.2272380422263052,2,0,1
12,8,11,0,13,92.0,2,2,20,13,Italy,13,-0.9632817063225713,-0.4327380955754468,0,0,1
30,8,0,6,7,83.3,0,0,38,0,France,13,-0.03064062765358232,1.9685895927683028,2,3,0
5,9,77,2,3,66.0,3,6,14,80,Hong Kong,11,-1.1891551424525497,-0.7080096892164135,0,0,1
5,8,0,0,2,100.0,0,0,13,0,France,75,0.6392802275759294,1.3806095355290318,2,3,0
19,14,175,0,4,0.0,107,5,33,282,Denmark,201,-1.4063207429073037,-1.2241561345854206,0,0,1
9,8,0,0,1,0.0,0,0,17,0,Romania,83,1.0151362757601352,0.3336331340255293,1,3,0
9,8,2,10,12,84.0,0,0,17,2,Belgium,11,-0.4769332164773597,0.9027546507349525,2,0,1
19,13,56,0,3,100.0,3,11,32,59,Germany,12,-1.5787973052940714,-0.3809389074680819,0,0,1
9,9,4,0,1,0.0,0,1,18,4,Luxembourg,309,-0.1718416445405842,-1.0971564021019184,3,0,2
16,8,1,4,15,100.0,757,31,24,758,Germany,42,-1.658133684609394,-0.04832987695222423,0,0,1
3,8,0,0,1,0.0,0,0,11,0,Austria,118,1.8211872325051162,-0.5087243978983337,1,3,3
25,10,7,0,1,0.0,0,1,35,7,Italy,12,-0.47603133089392774,-0.9268638427445965,3,0,2
5,8,0,6,4,100.0,0,0,13,0,Spain,13,0.3475662213290358,1.782185976133233,2,3,0
4,8,1,0,1,0.0,0,0,12,1,France,174,0.6658324168441594,-0.7877335557206065,3,0,2
4,8,6,2,2,100.0,1,0,12,7,Italy,15,-0.5586753313118982,0.23930505207046512,2,0,1
5,8,0,0,1,0.0,6,1,13,6,France,603,0.23789070060015685,-1.313344326620004,3,0,2
13,8,0,15,10,100.0,3,0,21,3,France,14,-0.7153592869915294,1.2373344058065545,2,0,1
6,9,0,0,1,0.0,0,4,15,0,Germany,508,0.6554720875732128,-0.3728257366699058,1,3,0
26,9,27,2,2,100.0,6,3,35,33,Sweden,28,-1.68983585470551,0.06877588627382678,0,0,1
6,9,2,4,17,76.0,0,0,15,2,Italy,18,-0.5311090869954626,0.7125948509716461,2,0,1
65,157,792,2,3,0.0,707,18,222,1499,Ukraine,11,-2.29192751422683,-0.904663920053591,0,0,1
28,8,0,0,1,0.0,0,0,36,0,France,620,0.7468681622483125,0.5858059299598103,1,3,0
30,9,21,1,1,0.0,0,0,39,21,UK,76,-0.477847469424501,-0.13415226243767261,3,0,2
4,8,0,0,2,50.0,0,0,12,0,France,315,0.9052022109755518,0.9294302747231765,1,3,0
8,8,24,1,7,100.0,0,0,16,24,France,28,-0.6214440817304876,0.9599035592841308,2,0,1
8,8,3,0,2,100.0,0,1,16,3,UK,33,-0.5291018777641963,0.19589753389046538,2,0,1
13,9,52,0,7,85.0,1,4,22,53,France,46,-1.2095318648731286,-0.6300965138188442,0,0,1
3,8,0,0,1,0.0,0,0,11,0,UK,395,1.8211872325051162,-0.5087243978983337,1,3,3
5,8,2,0,1,0.0,0,0,13,2,Italy,660,0.5248746235617306,-0.7161743643349473,3,0,2
6,8,5,0,1,0.0,0,0,14,5,US,690,0.413326665022642,-0.6906238717451826,3,0,2
30,8,0,4,3,100.0,0,0,38,0,Italy,80,-0.13776319988630586,2.225255907660163,2,3,0
6,8,0,1,1,0.0,0,0,14,0,UK,18,0.9273691142100396,0.502414742929987,1,3,0
3,8,1,0,1,0.0,0,0,11,1,Italy,628,1.1451057199666888,-1.3217155607992037,3,0,3
6,8,0,1,1,0.0,0,1,14,0,Austria,116,0.6597322925690152,0.01481225942583759,1,3,0
57,11,26,55,31,100.0,3,0,68,29,Bulgaria,11,-1.8069539235541467,1.02452494551624,0,0,1
6,8,0,9,8,100.0,0,1,14,0,US,24,-0.025023023643295405,1.4184941314627093,2,3,0
4,8,2,1,3,100.0,0,0,12,2,France,19,-0.19669882307608483,0.7588798031991784,2,0,1
6,8,0,3,1,0.0,0,0,14,0,Spain,11,0.9054411063634108,0.5313655273803783,1,3,0
5,8,1,0,1,0.0,0,0,13,1,Italy,13,0.5535200437268443,-0.6817660409749363,3,0,2
30,8,7,6,48,35.0,0,0,38,7,Bulgaria,43,-0.8344588260388403,1.1508449977817665,2,0,1
11,10,0,1,2,100.0,1,0,21,1,Portugal,22,-0.7646258550238995,0.9852443104126147,2,0,1
33,9,6,0,5,80.0,0,0,42,6,France,15,-0.6945466729685922,0.6395369542909922,2,0,1
3,8,5,1,1,0.0,1,0,11,6,France,11,0.5312980837105906,-1.5531739050455462,3,0,3
7,10,11,2,1,0.0,0,0,17,11,US,15,-0.1898578215971036,-0.40834881630898645,3,0,2
21,9,0,1,4,50.0,0,1,30,0,France,119,-0.31414435600097096,1.2155069831995275,2,3,0
3,8,7,0,1,0.0,1,0,11,8,Swiss,13,0.7458761085301493,-1.8701179118533762,3,0,3
4,8,0,0,2,0.0,0,0,12,0,UK,127,1.0692993892522236,0.5606494846910302,1,3,0
28,9,15,1,2,100.0,0,1,37,15,UK,126,-1.2999800761660885,0.6289107310980226,0,0,1
7,8,5,4,4,100.0,0,0,15,5,France,17,-0.5194553440162821,1.0046768739838148,2,0,1
31,0,17,0,1,0.0,0,0,31,17,France,125,0.7060126833752733,-0.04302987870151061,3,2,2
7,8,6,0,4,100.0,2,1,15,8,UK,266,-0.8703509439333783,-0.30258534401602283,0,0,1
3,9,0,0,1,0.0,0,0,12,0,Italy,323,1.5244381286479023,-0.4789970662655853,1,3,3
9,10,62,8,9,100.0,10,1,19,72,France,15,-1.6349490561143554,-0.04995021121022832,0,0,1
11,8,0,6,13,92.0,1,0,19,1,Sweden,71,-0.48446241346941304,0.9281281230541294,2,0,1
5,9,13,0,1,0.0,24,5,14,37,France,43,-0.46132899426642093,-1.939435290741888,3,0,2
17,10,81,20,20,100.0,80,9,27,161,Austria,11,-1.9186901160517125,0.0022412498834191476,0,0,1
8,9,29,25,20,92.8,0,1,17,29,Netherlands,14,-1.0583955966617231,0.26115157761372426,0,0,1
4,8,0,0,1,0.0,0,0,12,0,France,694,1.3419139293825868,0.025257607180264242,1,3,0
3,8,0,1,1,0.0,0,0,11,0,France,244,1.593264095576516,-0.20780542456389742,1,3,3
11,8,9,0,2,0.0,6,1,19,15,Spain,26,-0.7009351559334291,-0.9885803162035707,0,0,1
31,10,521,3,2,0.0,159,17,41,680,Portugal,11,-1.7375235993539386,-0.9525532935428901,0,0,1
3,8,2,0,2,0.0,4,0,11,6,UK,84,0.48472126955878275,-1.3261466007342648,3,0,3
21,9,3,20,27,85.0,0,0,30,3,Italy,11,-0.9058468739445626,1.0686655325732597,2,0,1
3,8,0,1,1,0.0,0,0,11,0,France,133,1.593264095576516,-0.20780542456389742,1,3,3
31,7,14,3,1,0.0,9,1,38,23,Grèce,17,-0.6756790937919689,-0.8767738836919404,3,0,2
54,8,5,102,63,98.0,3,0,62,8,US,293,-1.3803729231232065,0.9486421954926568,0,0,1
5,8,0,0,1,0.0,0,0,13,0,UK,706,1.2296015562652716,0.13122512192593444,1,3,0
3,8,3,0,1,0.0,8,2,11,11,France,191,0.44707850608692234,-2.4098353399179357,3,0,3
11,9,1,0,1,0.0,0,0,20,1,Italy,684,0.10137822552634373,-0.4923746718609007,3,0,2
107,3649,310,217,70,98.0,0,0,3756,310,France,11,-2.7977908332299015,1.4324089816372114,0,0,1
